2025.12.29,11:00,4461.15,4467.75,4458.98,4467.60,4379
2025.12.29,11:15,4467.55,4468.72,4462.09,4465.57,2930
2025.12.29,11:30,4465.72,4475.52,4460.15,4475.49,3053
2025.12.29,11:45,4475.48,4476.00,4468.95,4471.98,2432
2025.12.29,12:00,4471.72,4474.39,4468.77,4471.05,2618
2025.12.29,12:15,4471.07,4472.23,4462.38,4462.38,2683
2025.12.29,12:30,4462.42,4463.63,4457.02,4459.41,3325
2025.12.29,12:45,4459.50,4463.21,4458.41,4460.87,2772
2025.12.29,13:00,4460.84,4460.93,4455.86,4458.03,2622
2025.12.29,13:15,4458.02,4467.58,4457.71,4465.11,2411
2025.12.29,13:30,4465.21,4465.73,4434.18,4452.80,3499
2025.12.29,13:45,4452.71,4453.29,4441.58,4446.99,4594
2025.12.29,14:00,4447.04,4456.21,4445.57,4452.29,4010
2025.12.29,14:15,4452.33,4456.98,4451.71,4456.52,2768
2025.12.29,14:30,4456.49,4464.29,4454.65,4462.20,2650
2025.12.29,14:45,4462.22,4464.61,4460.50,4464.31,3226
2025.12.29,15:00,4464.21,4467.43,4456.66,4457.73,4782
2025.12.29,15:15,4458.12,4459.82,4445.32,4451.19,4753
2025.12.29,15:30,4451.12,4454.72,4425.11,4429.27,5625
2025.12.29,15:45,4429.25,4429.44,4407.03,4421.01,5905
2025.12.29,16:00,4420.95,4420.95,4386.18,4397.89,6481
2025.12.29,16:15,4397.96,4405.62,4386.62,4386.62,5113
2025.12.29,16:30,4386.30,4388.34,4356.63,4373.35,7328
2025.12.29,16:45,4373.38,4384.66,4358.66,4360.21,6621
2025.12.29,17:00,4360.24,4360.24,4328.25,4342.41,6707
2025.12.29,17:15,4341.66,4342.72,4302.96,4318.08,6185
2025.12.29,17:30,4318.12,4336.63,4316.75,4331.33,6060
2025.12.29,17:45,4331.04,4339.61,4322.37,4325.10,4913
2025.12.29,18:00,4325.12,4342.68,4323.27,4333.81,5291
2025.12.29,18:15,4333.85,4337.58,4324.13,4334.11,5090
2025.12.29,18:30,4333.97,4342.27,4328.90,4334.76,4767
2025.12.29,18:45,4334.77,4347.38,4334.55,4342.31,4286
2025.12.29,19:00,4342.65,4342.97,4325.78,4329.75,4633
2025.12.29,19:15,4329.70,4333.52,4322.59,4329.56,3861
2025.12.29,19:30,4329.74,4329.96,4314.93,4319.63,4171
2025.12.29,19:45,4319.68,4329.46,4319.67,4328.85,3394
2025.12.29,20:00,4328.86,4333.43,4325.82,4329.96,4575
2025.12.29,20:15,4330.03,4334.95,4322.81,4327.51,4771
2025.12.29,20:30,4328.37,4334.20,4326.24,4330.35,2565
2025.12.29,20:45,4330.48,4332.09,4327.91,4331.62,2083
2025.12.29,21:00,4332.44,4335.30,4327.54,4335.21,2599
2025.12.29,21:15,4335.36,4336.54,4328.59,4330.73,2951
2025.12.29,21:30,4330.71,4335.71,4330.21,4332.36,2427
2025.12.29,21:45,4332.29,4337.87,4331.08,4336.69,2101
2025.12.29,22:00,4336.48,4344.57,4336.45,4342.48,2745
2025.12.29,22:15,4342.49,4342.64,4337.04,4340.89,2491
2025.12.29,22:30,4340.98,4341.17,4325.92,4333.78,3227
2025.12.29,22:45,4333.72,4335.51,4328.87,4334.25,3726
2025.12.29,23:00,4333.85,4339.13,4328.52,4335.92,2266
2025.12.29,23:15,4335.91,4337.74,4330.63,4331.55,1273
2025.12.29,23:30,4331.47,4332.36,4327.80,4329.79,2076
2025.12.29,23:45,4329.63,4333.26,4329.59,4332.02,1281
2025.12.30,01:00,4333.49,4347.21,4331.67,4340.70,1908
2025.12.30,01:15,4340.79,4340.94,4323.32,4334.09,2367
2025.12.30,01:30,4334.10,4337.22,4330.74,4337.01,1399
2025.12.30,01:45,4337.04,4346.96,4336.36,4343.92,1751
2025.12.30,02:00,4343.69,4347.49,4337.97,4346.82,2593
2025.12.30,02:15,4346.83,4350.76,4343.73,4349.16,2049
2025.12.30,02:30,4349.29,4349.36,4339.79,4340.60,2549
2025.12.30,02:45,4340.76,4342.84,4334.52,4339.57,2963
2025.12.30,03:00,4339.43,4339.87,4324.39,4334.75,5051
2025.12.30,03:15,4334.76,4343.28,4334.76,4336.47,3761
2025.12.30,03:30,4336.40,4349.47,4331.88,4346.78,4145
2025.12.30,03:45,4346.80,4360.43,4346.48,4360.41,5251
2025.12.30,04:00,4360.12,4361.73,4351.76,4355.48,4785
2025.12.30,04:15,4355.49,4357.64,4352.65,4355.42,3501
2025.12.30,04:30,4355.54,4356.93,4348.91,4354.60,4294
2025.12.30,04:45,4354.63,4364.73,4354.40,4362.52,3612
2025.12.30,05:00,4362.51,4365.12,4357.25,4360.54,3568
2025.12.30,05:15,4360.69,4369.05,4358.93,4367.89,3237
2025.12.30,05:30,4367.88,4368.62,4361.16,4363.40,2415
2025.12.30,05:45,4363.34,4364.80,4356.14,4359.22,2778
2025.12.30,06:00,4359.24,4362.27,4357.48,4361.21,1539
2025.12.30,06:15,4361.20,4365.73,4360.52,4363.07,1277
2025.12.30,06:30,4363.06,4369.56,4362.16,4366.74,1628
2025.12.30,06:45,4366.67,4367.15,4362.22,4363.67,1089
2025.12.30,07:00,4363.84,4364.59,4358.73,4363.92,1411
2025.12.30,07:15,4363.97,4376.18,4362.42,4372.40,2711
2025.12.30,07:30,4374.07,4379.92,4373.06,4374.72,5145
2025.12.30,07:45,4374.43,4379.55,4372.68,4377.63,4309
2025.12.30,08:00,4377.65,4378.46,4372.48,4372.84,3818
2025.12.30,08:15,4372.82,4373.88,4364.19,4366.57,4388
2025.12.30,08:30,4366.61,4369.63,4360.05,4361.88,4383
2025.12.30,08:45,4361.77,4366.79,4359.76,4364.69,4120
2025.12.30,09:00,4364.43,4368.45,4359.20,4368.45,3645
2025.12.30,09:15,4368.61,4372.33,4365.78,4368.07,3057
2025.12.30,09:30,4368.06,4377.00,4368.06,4376.97,3133
2025.12.30,09:45,4376.89,4383.16,4370.25,4372.11,3490
2025.12.30,10:00,4372.53,4373.59,4363.42,4370.36,3025
2025.12.30,10:15,4370.40,4371.16,4351.81,4353.26,3042
2025.12.30,10:30,4353.19,4360.29,4350.06,4359.14,3213
2025.12.30,10:45,4359.15,4366.15,4354.27,4365.19,3191
2025.12.30,11:00,4365.20,4373.58,4364.04,4372.93,3077
2025.12.30,11:15,4372.96,4376.26,4367.66,4368.43,3072
2025.12.30,11:30,4368.36,4371.61,4367.09,4368.13,2444
2025.12.30,11:45,4368.15,4373.74,4367.44,4371.98,2582
2025.12.30,12:00,4371.99,4376.06,4367.56,4375.99,2595
2025.12.30,12:15,4376.19,4382.70,4374.80,4381.65,3202
2025.12.30,12:30,4381.73,4391.50,4381.73,4382.71,3503
2025.12.30,12:45,4382.70,4385.58,4378.55,4385.31,2558
2025.12.30,13:00,4385.30,4390.17,4385.11,4386.88,3109
2025.12.30,13:15,4386.89,4389.46,4385.65,4388.76,3264
2025.12.30,13:30,4388.67,4389.24,4383.66,4384.54,2411
2025.12.30,13:45,4384.53,4385.18,4381.11,4384.53,2400
2025.12.30,14:00,4383.93,4397.29,4383.39,4396.20,3088
2025.12.30,14:15,4396.22,4399.07,4391.67,4393.81,3982
2025.12.30,14:30,4393.79,4402.75,4393.07,4399.79,3310
2025.12.30,14:45,4399.77,4402.10,4396.45,4401.15,4401
2025.12.30,15:00,4401.67,4404.09,4397.04,4399.32,4998
2025.12.30,15:15,4399.31,4399.31,4389.72,4393.39,4632
2025.12.30,15:30,4393.31,4393.47,4376.16,4379.22,5729
2025.12.30,15:45,4379.26,4389.47,4376.26,4388.35,4456
2025.12.30,16:00,4388.39,4390.50,4382.56,4386.25,4036
2025.12.30,16:15,4386.30,4391.20,4380.89,4390.26,4145
2025.12.30,16:30,4390.10,4392.08,4364.18,4370.32,6147
2025.12.30,16:45,4370.26,4372.13,4355.69,4365.79,6576
2025.12.30,17:00,4365.84,4373.15,4360.81,4369.30,5765
2025.12.30,17:15,4369.25,4377.47,4364.97,4366.08,4788
2025.12.30,17:30,4366.07,4374.43,4359.29,4362.32,5267
2025.12.30,17:45,4362.31,4370.79,4360.98,4365.17,4993
2025.12.30,18:00,4365.21,4365.21,4354.65,4358.23,4498
2025.12.30,18:15,4358.33,4371.40,4357.56,4368.78,5100
2025.12.30,18:30,4368.81,4368.81,4362.54,4367.13,3712
2025.12.30,18:45,4367.12,4379.85,4366.30,4377.73,4182
2025.12.30,19:00,4377.75,4381.87,4373.25,4373.83,4459
2025.12.30,19:15,4373.79,4376.70,4368.45,4374.89,3923
2025.12.30,19:30,4374.88,4376.20,4364.93,4368.42,3674
2025.12.30,19:45,4368.63,4370.52,4364.28,4369.47,2829
2025.12.30,20:00,4369.58,4378.58,4368.86,4370.88,3597
2025.12.30,20:15,4370.82,4372.00,4365.99,4370.74,3530
2025.12.30,20:30,4370.86,4370.97,4362.55,4365.94,3100
2025.12.30,20:45,4365.96,4367.53,4363.25,4364.73,2659
2025.12.30,21:00,4364.69,4367.94,4363.60,4366.63,2585
2025.12.30,21:15,4366.61,4367.50,4363.89,4365.83,2699
2025.12.30,21:30,4365.86,4366.42,4359.90,4362.81,2297
2025.12.30,21:45,4362.83,4363.07,4337.27,4348.55,4919
2025.12.30,22:00,4348.81,4350.17,4338.28,4348.16,4589
2025.12.30,22:15,4348.13,4352.77,4346.19,4350.73,2976
2025.12.30,22:30,4350.27,4355.37,4346.04,4348.90,2847
2025.12.30,22:45,4348.92,4351.57,4337.63,4340.80,3634
2025.12.30,23:00,4340.76,4350.42,4340.76,4348.47,2722
2025.12.30,23:15,4348.44,4349.05,4346.40,4346.41,1438
2025.12.30,23:30,4346.44,4349.12,4346.10,4348.52,934
2025.12.30,23:45,4348.48,4349.30,4334.58,4338.50,1806
2025.12.31,01:00,4337.57,4346.11,4337.57,4345.72,1491
2025.12.31,01:15,4345.59,4345.59,4332.10,4333.83,1746
